pna_frequency_axis,pna_power,pna_tr1_linear_magnitude,pna_tr1_magnitude,pna_tr1_phase,pna_tr1_unwrapped_phase
3664540000.0,-30.0,1.1472389698028564,1.1930781602859497,32.22294616699219,-327.7770690917969
3664580000.0,-30.0,1.1429959535598755,1.1608939170837402,31.649375915527344,-328.35064697265625
3664620000.0,-30.0,1.1394519805908203,1.1339205503463745,31.00930404663086,-328.9906921386719
3664660000.0,-30.0,1.1334903240203857,1.0883558988571167,30.312591552734375,-329.6874084472656
3664700000.0,-30.0,1.1241587400436401,1.0165529251098633,29.975088119506836,-330.02490234375
3664740000.0,-30.0,1.1240763664245605,1.015915870666504,29.744670867919922,-330.2553405761719
3664780000.0,-30.0,1.1171491146087646,0.962222695350647,29.254526138305664,-330.7454528808594
3664820000.0,-30.0,1.1091670989990234,0.8999396562576294,28.075651168823242,-331.9243469238281
3664860000.0,-30.0,1.1064420938491821,0.8785741329193115,27.442968368530273,-332.5570068359375
3664900000.0,-30.0,1.109256625175476,0.9006410837173462,26.70928955078125,-333.29071044921875
3664940000.0,-30.0,1.0976920127868652,0.8096098303794861,26.074981689453125,-333.9250183105469
3664980000.0,-30.0,1.0914685726165771,0.7602245807647705,25.581680297851562,-334.4183349609375
3665020000.0,-30.0,1.0914390087127686,0.7599899172782898,24.81544303894043,-335.1845703125
3665060000.0,-30.0,1.0852233171463013,0.7103829383850098,24.399389266967773,-335.6006164550781
3665100000.0,-30.0,1.0796830654144287,0.665926456451416,23.736530303955078,-336.2634582519531
3665140000.0,-30.0,1.0747251510620117,0.6259479522705078,23.26123809814453,-336.73876953125
3665180000.0,-30.0,1.0663195848464966,0.557747483253479,23.071382522583008,-336.9286193847656
3665220000.0,-30.0,1.0562552213668823,0.4753769040107727,22.403942108154297,-337.5960693359375
3665260000.0,-30.0,1.0499709844589233,0.42354539036750793,22.245529174804688,-337.75445556640625
3665300000.0,-30.0,1.047770619392395,0.4053238034248352,21.929885864257812,-338.0700988769531
3665340000.0,-30.0,1.044944405555725,0.38186371326446533,20.92698097229004,-339.0730285644531
3665380000.0,-30.0,1.0413304567337036,0.35177165269851685,20.24181365966797,-339.7582092285156
3665420000.0,-30.0,1.033420443534851,0.28554123640060425,19.458023071289062,-340.5419616699219
3665460000.0,-30.0,1.026964545249939,0.2311088889837265,18.933191299438477,-341.0668029785156
3665500000.0,-30.0,1.0215202569961548,0.1849391907453537,18.49803352355957,-341.5019836425781
3665540000.0,-30.0,1.0184177160263062,0.15851914882659912,18.10374641418457,-341.8962707519531
3665580000.0,-30.0,1.0121536254882812,0.10492916405200958,17.72433090209961,-342.2756652832031
3665620000.0,-30.0,1.0068025588989258,0.058886121958494186,17.30841636657715,-342.6915588378906
3665660000.0,-30.0,1.000880479812622,0.007644642144441605,16.22825813293457,-343.7717590332031
3665700000.0,-30.0,0.994369387626648,-0.049045320600271225,15.539785385131836,-344.460205078125
3665740000.0,-30.0,0.9939664602279663,-0.052565593272447586,14.732033729553223,-345.2679748535156
3665780000.0,-30.0,0.9896027445793152,-0.09078209102153778,14.401097297668457,-345.5989074707031
3665820000.0,-30.0,0.9832122325897217,-0.14705434441566467,13.693753242492676,-346.3062438964844
3665860000.0,-30.0,0.9753847122192383,-0.2164812535047531,12.909924507141113,-347.090087890625
3665900000.0,-30.0,0.9748178124427795,-0.22153064608573914,12.552559852600098,-347.44744873046875
3665940000.0,-30.0,0.9639229774475098,-0.31915345788002014,12.063582420349121,-347.9364318847656
3665980000.0,-30.0,0.9630658626556396,-0.3268805742263794,11.579092025756836,-348.4208984375
3666020000.0,-30.0,0.9545298218727112,-0.40420982241630554,10.819822311401367,-349.18017578125
3666060000.0,-30.0,0.9487513899803162,-0.45695120096206665,10.618284225463867,-349.3817138671875
3666100000.0,-30.0,0.9438409209251404,-0.5020238757133484,10.676811218261719,-349.32318115234375
3666140000.0,-30.0,0.9384819865226746,-0.5514811277389526,10.239645004272461,-349.7603454589844
3666180000.0,-30.0,0.9318587183952332,-0.6129984259605408,9.855360984802246,-350.1446533203125
3666220000.0,-30.0,0.9258962869644165,-0.6687533855438232,8.956011772155762,-351.04400634765625
3666260000.0,-30.0,0.9218258261680603,-0.7070225477218628,8.487560272216797,-351.5124206542969
3666300000.0,-30.0,0.9147441387176514,-0.7740070819854736,7.685967445373535,-352.31402587890625
3666340000.0,-30.0,0.9118815064430237,-0.8012318015098572,7.232675075531006,-352.767333984375
3666380000.0,-30.0,0.9068191051483154,-0.8495868444442749,6.821120262145996,-353.17889404296875
3666420000.0,-30.0,0.9010730981826782,-0.9047994613647461,6.635544776916504,-353.36444091796875
3666460000.0,-30.0,0.8951447010040283,-0.9621351957321167,5.42814302444458,-354.5718688964844
3666500000.0,-30.0,0.8931500315666199,-0.981511652469635,4.751508712768555,-355.2485046386719
3666540000.0,-30.0,0.8892262578010559,-1.01975417137146,4.001327037811279,-355.9986572265625
3666580000.0,-30.0,0.8834112286567688,-1.0767415761947632,3.7403926849365234,-356.2596130371094
3666620000.0,-30.0,0.8794029355049133,-1.116241455078125,3.057156801223755,-356.9428405761719
3666660000.0,-30.0,0.8714892864227295,-1.1947588920593262,2.1924257278442383,-357.8075866699219
3666700000.0,-30.0,0.8664884567260742,-1.2447445392608643,1.7214044332504272,-358.2785949707031
3666740000.0,-30.0,0.864482045173645,-1.2648802995681763,1.4309884309768677,-358.5690002441406
3666780000.0,-30.0,0.8605080246925354,-1.3049015998840332,0.5881314277648926,-359.411865234375
3666820000.0,-30.0,0.8520923852920532,-1.3902665376663208,0.27289411425590515,-359.72711181640625
3666860000.0,-30.0,0.8477365970611572,-1.434781551361084,-0.38174548745155334,-360.3817443847656
3666900000.0,-30.0,0.8415705561637878,-1.4981894493103027,-0.1378779411315918,-360.13787841796875
3666940000.0,-30.0,0.834771990776062,-1.5686426162719727,-0.3695439100265503,-360.3695373535156
3666980000.0,-30.0,0.8310176134109497,-1.6077951192855835,-0.6115445494651794,-360.611572265625
3667020000.0,-30.0,0.828795313835144,-1.631054162979126,-1.2981315851211548,-361.2981262207031
3667060000.0,-30.0,0.8194705247879028,-1.7293330430984497,-2.106072187423706,-362.1060791015625
3667100000.0,-30.0,0.8125192523002625,-1.8033267259597778,-2.532801866531372,-362.5328063964844
3667140000.0,-30.0,0.8097236752510071,-1.8332633972167969,-3.169590950012207,-363.1695861816406
3667180000.0,-30.0,0.8042946457862854,-1.891696572303772,-3.548964023590088,-363.5489807128906
3667220000.0,-30.0,0.8036510944366455,-1.8986492156982422,-3.7805237770080566,-363.780517578125
3667260000.0,-30.0,0.7955968379974365,-1.9861390590667725,-4.1419477462768555,-364.1419372558594
3667300000.0,-30.0,0.7910634279251099,-2.035773754119873,-5.267575263977051,-365.267578125
3667340000.0,-30.0,0.7841827273368835,-2.11165452003479,-5.99802303314209,-365.998046875
3667380000.0,-30.0,0.7823752760887146,-2.131697416305542,-6.603977203369141,-366.6039733886719
3667420000.0,-30.0,0.7789872288703918,-2.169393539428711,-6.9339094161987305,-366.93389892578125
3667460000.0,-30.0,0.7722741365432739,-2.244570016860962,-7.779425144195557,-367.7794189453125
3667500000.0,-30.0,0.7668246626853943,-2.3060784339904785,-8.032097816467285,-368.0321044921875
3667540000.0,-30.0,0.7624727487564087,-2.355513572692871,-8.865813255310059,-368.8658142089844
3667580000.0,-30.0,0.7555317282676697,-2.434945821762085,-9.213781356811523,-369.2137756347656
3667620000.0,-30.0,0.7566520571708679,-2.4220755100250244,-9.661128997802734,-369.6611328125
3667660000.0,-30.0,0.7474161386489868,-2.5287506580352783,-10.209365844726562,-370.2093811035156
3667700000.0,-30.0,0.7400467991828918,-2.614816665649414,-10.628520965576172,-370.6285095214844
3667740000.0,-30.0,0.7351414561271667,-2.672581434249878,-10.797295570373535,-370.7972717285156
3667780000.0,-30.0,0.7300907373428345,-2.7324628829956055,-10.639847755432129,-370.6398620605469
3667820000.0,-30.0,0.726969301700592,-2.769678831100464,-10.88715648651123,-370.8871765136719
3667860000.0,-30.0,0.7220896482467651,-2.8281776905059814,-11.344898223876953,-371.34490966796875
3667900000.0,-30.0,0.7174740433692932,-2.883876085281372,-12.063387870788574,-372.0633850097656
3667940000.0,-30.0,0.7091603875160217,-2.9851105213165283,-12.507652282714844,-372.50762939453125
3667980000.0,-30.0,0.7093893885612488,-2.9823062419891357,-12.928567886352539,-372.9285888671875
3668020000.0,-30.0,0.6998814940452576,-3.0995099544525146,-13.561497688293457,-373.5614929199219
3668060000.0,-30.0,0.7003132700920105,-3.0941531658172607,-13.70828628540039,-373.7082824707031
3668100000.0,-30.0,0.6933923363685608,-3.1804189682006836,-14.364114761352539,-374.3641052246094
3668140000.0,-30.0,0.6885906457901001,-3.2407779693603516,-15.17395305633545,-375.1739501953125
3668180000.0,-30.0,0.6850482821464539,-3.285576581954956,-15.637953758239746,-375.637939453125
3668220000.0,-30.0,0.6787503361701965,-3.3657989501953125,-16.502243041992188,-376.5022277832031
3668260000.0,-30.0,0.6738976240158081,-3.428121566772461,-16.611522674560547,-376.61151123046875
3668300000.0,-30.0,0.671257495880127,-3.462216854095459,-17.25982093811035,-377.25982666015625
3668340000.0,-30.0,0.6612870693206787,-3.5921995639801025,-18.09330940246582,-378.09332275390625
3668380000.0,-30.0,0.6601077318191528,-3.607703685760498,-18.5584659576416,-378.5584411621094
3668420000.0,-30.0,0.6517031192779541,-3.719003677368164,-18.9227237701416,-378.9227294921875
3668460000.0,-30.0,0.6527559161186218,-3.7049832344055176,-19.0737361907959,-379.07373046875
3668500000.0,-30.0,0.6459434628486633,-3.796109914779663,-19.533348083496094,-379.5333251953125
3668540000.0,-30.0,0.6406134366989136,-3.8680787086486816,-19.958093643188477,-379.9580993652344
3668580000.0,-30.0,0.6350061893463135,-3.9444406032562256,-19.81368637084961,-379.8136901855469
3668620000.0,-30.0,0.6320925951004028,-3.9843859672546387,-19.692861557006836,-379.69287109375
3668660000.0,-30.0,0.6272915601730347,-4.0506110191345215,-19.57938003540039,-379.5793762207031
3668700000.0,-30.0,0.6247610449790955,-4.085721015930176,-20.29347038269043,-380.29345703125
3668740000.0,-30.0,0.619325578212738,-4.161619186401367,-20.475435256958008,-380.4754333496094
3668780000.0,-30.0,0.6121350526809692,-4.263055324554443,-21.298330307006836,-381.29833984375
3668820000.0,-30.0,0.6078814268112183,-4.323622703552246,-22.125383377075195,-382.1253967285156
3668860000.0,-30.0,0.6067439913749695,-4.339890003204346,-21.941389083862305,-381.94140625
3668900000.0,-30.0,0.6018637418746948,-4.410037040710449,-22.422025680541992,-382.4220275878906
3668940000.0,-30.0,0.5929757952690125,-4.539260387420654,-23.111225128173828,-383.1112365722656
3668980000.0,-30.0,0.5896404981613159,-4.588254451751709,-23.79261016845703,-383.7926330566406
3669020000.0,-30.0,0.5843711495399475,-4.666224479675293,-24.376590728759766,-384.3765869140625
3669060000.0,-30.0,0.5841947793960571,-4.668846130371094,-24.831653594970703,-384.8316650390625
3669100000.0,-30.0,0.5770325660705566,-4.775993824005127,-25.04566192626953,-385.045654296875
3669140000.0,-30.0,0.5716046094894409,-4.858085632324219,-25.544750213623047,-385.54473876953125
3669180000.0,-30.0,0.5659346580505371,-4.944674015045166,-25.96355628967285,-385.96356201171875
3669220000.0,-30.0,0.5614845752716064,-5.013243675231934,-26.87320327758789,-386.8731994628906
3669260000.0,-30.0,0.5586985349655151,-5.056448936462402,-26.6449031829834,-386.6448974609375
3669300000.0,-30.0,0.5560489892959595,-5.097738265991211,-27.374000549316406,-387.3739929199219
3669340000.0,-30.0,0.5548807978630066,-5.1160054206848145,-27.340391159057617,-387.34039306640625
3669380000.0,-30.0,0.5451711416244507,-5.269343376159668,-27.632837295532227,-387.6328125
3669420000.0,-30.0,0.542184054851532,-5.317065238952637,-27.63642692565918,-387.6364440917969
3669460000.0,-30.0,0.5407935380935669,-5.339369773864746,-26.91097640991211,-386.9109802246094
3669500000.0,-30.0,0.534960925579071,-5.433558464050293,-27.264432907104492,-387.2644348144531
3669540000.0,-30.0,0.5355725288391113,-5.4236345291137695,-27.768850326538086,-387.76885986328125
3669580000.0,-30.0,0.5253602266311646,-5.590856552124023,-28.12461280822754,-388.1246337890625
3669620000.0,-30.0,0.5242305994033813,-5.60955286026001,-28.542837142944336,-388.5428466796875
3669660000.0,-30.0,0.5134820938110352,-5.789493560791016,-28.675275802612305,-388.6752624511719
3669700000.0,-30.0,0.5169799327850342,-5.730526924133301,-29.022598266601562,-389.0226135253906
3669740000.0,-30.0,0.511117696762085,-5.8295817375183105,-29.57893943786621,-389.5789489746094
3669780000.0,-30.0,0.5075094103813171,-5.891118049621582,-29.876604080200195,-389.8765869140625
3669820000.0,-30.0,0.5024330019950867,-5.978436470031738,-30.426361083984375,-390.4263610839844
3669860000.0,-30.0,0.49469977617263794,-6.113165855407715,-31.630455017089844,-391.6304626464844
3669900000.0,-30.0,0.49711814522743225,-6.070807933807373,-31.152729034423828,-391.1527099609375
3669940000.0,-30.0,0.48915863037109375,-6.211005687713623,-32.07277297973633,-392.0727844238281
3669980000.0,-30.0,0.4844059348106384,-6.295810699462891,-32.6505126953125,-392.6505126953125
3670020000.0,-30.0,0.4805309474468231,-6.365572452545166,-32.72150421142578,-392.72149658203125
3670060000.0,-30.0,0.4751250445842743,-6.463840961456299,-32.85150146484375,-392.85150146484375
3670100000.0,-30.0,0.47137677669525146,-6.5326361656188965,-33.226993560791016,-393.22698974609375
3670140000.0,-30.0,0.4667038917541504,-6.619171619415283,-33.63887023925781,-393.6388854980469
3670180000.0,-30.0,0.46773138642311096,-6.600069999694824,-33.41495132446289,-393.4149475097656
3670220000.0,-30.0,0.4626147449016571,-6.695610523223877,-33.687984466552734,-393.68798828125
3670260000.0,-30.0,0.4584788382053375,-6.773613929748535,-33.13523864746094,-393.13525390625
3670300000.0,-30.0,0.4584115743637085,-6.774888515472412,-32.4876594543457,-392.4876708984375
3670340000.0,-30.0,0.45503005385398865,-6.839198589324951,-32.9986572265625,-392.9986572265625
3670380000.0,-30.0,0.4523662030696869,-6.890197277069092,-32.85002899169922,-392.85003662109375
3670420000.0,-30.0,0.4499341547489166,-6.937020778656006,-33.05104064941406,-393.0510559082031
3670460000.0,-30.0,0.44401809573173523,-7.0519866943359375,-33.24104690551758,-393.24102783203125
3670500000.0,-30.0,0.44234326481819153,-7.084811687469482,-33.524452209472656,-393.52447509765625
3670540000.0,-30.0,0.43838751316070557,-7.162836074829102,-33.73311996459961,-393.7331237792969
3670580000.0,-30.0,0.43625882267951965,-7.205115795135498,-33.52555847167969,-393.5255432128906
3670620000.0,-30.0,0.4292486011981964,-7.345822334289551,-34.73802185058594,-394.738037109375
3670660000.0,-30.0,0.4177585542201996,-7.581493377685547,-35.98842239379883,-395.9884033203125
3670700000.0,-30.0,0.4178171753883362,-7.58027458190918,-35.87515640258789,-395.87518310546875
3670740000.0,-30.0,0.4126465320587158,-7.688436031341553,-35.31233215332031,-395.3123474121094
3670780000.0,-30.0,0.41012755036354065,-7.741621017456055,-36.30318069458008,-396.30316162109375
3670820000.0,-30.0,0.408331960439682,-7.7797322273254395,-36.22821807861328,-396.22821044921875
3670860000.0,-30.0,0.4052419662475586,-7.845711708068848,-36.01230239868164,-396.0122985839844
3670900000.0,-30.0,0.4073410630226135,-7.800836563110352,-36.52507400512695,-396.52508544921875
3670940000.0,-30.0,0.39799585938453674,-8.002429008483887,-36.51106643676758,-396.51104736328125
3670980000.0,-30.0,0.39540714025497437,-8.059109687805176,-35.92971420288086,-395.9297180175781
3671020000.0,-30.0,0.3912149965763092,-8.151690483093262,-36.32829284667969,-396.3282775878906
3671060000.0,-30.0,0.3909185230731964,-8.15827465057373,-36.6795654296875,-396.6795654296875
3671100000.0,-30.0,0.3872600495815277,-8.239946365356445,-36.286502838134766,-396.2864990234375
3671140000.0,-30.0,0.39109256863594055,-8.15440845489502,-35.89112091064453,-395.89111328125
3671180000.0,-30.0,0.39045780897140503,-8.16851806640625,-35.62295913696289,-395.62298583984375
3671220000.0,-30.0,0.38729730248451233,-8.239109992980957,-34.898887634277344,-394.8988952636719
3671260000.0,-30.0,0.3817709684371948,-8.36394214630127,-36.58789825439453,-396.5879211425781
3671300000.0,-30.0,0.37413734197616577,-8.539379119873047,-35.42811965942383,-395.4281311035156
3671340000.0,-30.0,0.3771665096282959,-8.469337463378906,-35.836570739746094,-395.8365783691406
3671380000.0,-30.0,0.37761759757995605,-8.458955764770508,-35.295291900634766,-395.2952880859375
3671420000.0,-30.0,0.3706296980381012,-8.621195793151855,-35.79048156738281,-395.79046630859375
3671460000.0,-30.0,0.36512431502342224,-8.751184463500977,-36.24794006347656,-396.2479248046875
3671500000.0,-30.0,0.3589105010032654,-8.900276184082031,-37.28187561035156,-397.2818908691406
3671540000.0,-30.0,0.3581441342830658,-8.918843269348145,-36.96068572998047,-396.9606628417969
3671580000.0,-30.0,0.35570764541625977,-8.97813606262207,-36.94001007080078,-396.9400329589844
3671620000.0,-30.0,0.3499835431575775,-9.119048118591309,-37.36894226074219,-397.3689270019531
3671660000.0,-30.0,0.34740397334098816,-9.183303833007812,-36.63101577758789,-396.6310119628906
3671700000.0,-30.0,0.3495885729789734,-9.12885570526123,-36.27817916870117,-396.2781677246094
3671740000.0,-30.0,0.3499920666217804,-9.118836402893066,-36.711082458496094,-396.7110595703125
3671780000.0,-30.0,0.3427896499633789,-9.299446105957031,-36.877281188964844,-396.8772888183594
3671820000.0,-30.0,0.3367466330528259,-9.453935623168945,-36.69110870361328,-396.69110107421875
3671860000.0,-30.0,0.34228652715682983,-9.312204360961914,-36.70980453491211,-396.7098083496094
3671900000.0,-30.0,0.33933916687965393,-9.387319564819336,-36.15554428100586,-396.1555480957031
3671940000.0,-30.0,0.33670374751091003,-9.45504093170166,-35.85416793823242,-395.8541564941406
3671980000.0,-30.0,0.3416651785373688,-9.327985763549805,-34.66569519042969,-394.66571044921875
3672020000.0,-30.0,0.34088966250419617,-9.347723007202148,-34.83772659301758,-394.83770751953125
3672060000.0,-30.0,0.33382341265678406,-9.529664039611816,-35.03247833251953,-395.0325012207031
3672100000.0,-30.0,0.33672407269477844,-9.454517364501953,-34.45467758178711,-394.4546813964844
3672140000.0,-30.0,0.33047208189964294,-9.617304801940918,-34.09148025512695,-394.09149169921875
3672180000.0,-30.0,0.33135348558425903,-9.594169616699219,-34.113224029541016,-394.11322021484375
3672220000.0,-30.0,0.3310500979423523,-9.60212516784668,-33.84157943725586,-393.8415832519531
3672260000.0,-30.0,0.32831576466560364,-9.674164772033691,-34.22083282470703,-394.2208557128906
3672300000.0,-30.0,0.3226858675479889,-9.82440185546875,-33.76420593261719,-393.7641906738281
3672340000.0,-30.0,0.31069397926330566,-10.153343200683594,-34.516456604003906,-394.5164489746094
3672380000.0,-30.0,0.31726163625717163,-9.971649169921875,-34.40898132324219,-394.4089660644531
3672420000.0,-30.0,0.3151492774486542,-10.02967357635498,-34.3667106628418,-394.36669921875
3672460000.0,-30.0,0.31309235095977783,-10.08655071258545,-34.50844192504883,-394.5084533691406
3672500000.0,-30.0,0.3168558180332184,-9.982766151428223,-34.24339294433594,-394.2433776855469
3672540000.0,-30.0,0.31074437499046326,-10.151934623718262,-33.68915557861328,-393.68914794921875
3672580000.0,-30.0,0.31424614787101746,-10.054600715637207,-33.55206298828125,-393.55206298828125
3672620000.0,-30.0,0.3064391613006592,-10.273114204406738,-33.44139099121094,-393.4413757324219
3672660000.0,-30.0,0.3056226968765259,-10.296287536621094,-33.32550048828125,-393.32550048828125
3672700000.0,-30.0,0.3076150715351105,-10.239848136901855,-32.205657958984375,-392.2056579589844
3672740000.0,-30.0,0.30764466524124146,-10.239012718200684,-32.79668045043945,-392.79669189453125
3672780000.0,-30.0,0.31128934025764465,-10.136714935302734,-31.531694412231445,-391.53167724609375
3672820000.0,-30.0,0.3138797879219055,-10.064733505249023,-30.797134399414062,-390.7971496582031
3672860000.0,-30.0,0.31595876812934875,-10.007392883300781,-31.29387092590332,-391.2938537597656
3672900000.0,-30.0,0.3099123239517212,-10.175223350524902,-30.585737228393555,-390.5857238769531
3672940000.0,-30.0,0.31241142749786377,-10.105462074279785,-30.773103713989258,-390.7731018066406
3672980000.0,-30.0,0.30947431921958923,-10.187507629394531,-30.85631561279297,-390.8563232421875
3673020000.0,-30.0,0.3136482536792755,-10.071142196655273,-30.119539260864258,-390.1195373535156
3673060000.0,-30.0,0.31333595514297485,-10.079794883728027,-30.047405242919922,-390.0473937988281
3673100000.0,-30.0,0.3124580383300781,-10.104166030883789,-29.208009719848633,-389.2080078125
3673140000.0,-30.0,0.3060256540775299,-10.284843444824219,-30.24249267578125,-390.24249267578125
3673180000.0,-30.0,0.2984815835952759,-10.501649856567383,-30.3734073638916,-390.3733825683594
3673220000.0,-30.0,0.29904088377952576,-10.48538875579834,-29.441362380981445,-389.4413757324219
3673260000.0,-30.0,0.30210450291633606,-10.396856307983398,-29.485923767089844,-389.4859313964844
3673300000.0,-30.0,0.3024781346321106,-10.386119842529297,-28.89165496826172,-388.89166259765625
3673340000.0,-30.0,0.30601564049720764,-10.285127639770508,-28.98862648010254,-388.9886169433594
3673380000.0,-30.0,0.3047179579734802,-10.322038650512695,-28.944610595703125,-388.9446105957031
3673420000.0,-30.0,0.30189839005470276,-10.40278434753418,-28.11787986755371,-388.1178894042969
3673460000.0,-30.0,0.3037523329257965,-10.349607467651367,-28.06480598449707,-388.0647888183594
3673500000.0,-30.0,0.3056531250476837,-10.295422554016113,-27.740034103393555,-387.7400207519531
3673540000.0,-30.0,0.3052760064601898,-10.306146621704102,-27.99254035949707,-387.9925231933594
3673580000.0,-30.0,0.30274951457977295,-10.378331184387207,-26.945907592773438,-386.9458923339844
3673620000.0,-30.0,0.3110503852367401,-10.14338493347168,-26.48926544189453,-386.4892578125
3673660000.0,-30.0,0.3193022906780243,-9.915959358215332,-26.590953826904297,-386.5909423828125
3673700000.0,-30.0,0.3163140118122101,-9.997632026672363,-26.20261573791504,-386.2026062011719
3673740000.0,-30.0,0.3170085847377777,-9.9785795211792,-26.134078979492188,-386.13409423828125
3673780000.0,-30.0,0.3206450343132019,-9.879509925842285,-26.878414154052734,-386.87841796875
3673820000.0,-30.0,0.3227907121181488,-9.821579933166504,-26.264028549194336,-386.2640380859375
3673860000.0,-30.0,0.3215125799179077,-9.856040954589844,-25.931133270263672,-385.9311218261719
3673900000.0,-30.0,0.32384952902793884,-9.793133735656738,-26.08420181274414,-386.0841979980469
3673940000.0,-30.0,0.32538098096847534,-9.752156257629395,-25.587343215942383,-385.58734130859375
3673980000.0,-30.0,0.3177301585674286,-9.958831787109375,-24.787683486938477,-384.7876892089844
3674020000.0,-30.0,0.3167860209941864,-9.98468017578125,-24.48454475402832,-384.48455810546875
3674060000.0,-30.0,0.3176317811012268,-9.96152114868164,-24.362390518188477,-384.3623962402344
3674100000.0,-30.0,0.3202119767665863,-9.89124870300293,-24.441696166992188,-384.44171142578125
3674140000.0,-30.0,0.32568734884262085,-9.743982315063477,-24.652908325195312,-384.6529235839844
3674180000.0,-30.0,0.32660606503486633,-9.719514846801758,-24.93888282775879,-384.9388732910156
3674220000.0,-30.0,0.3276253044605255,-9.692451477050781,-24.99067497253418,-384.9906921386719
3674260000.0,-30.0,0.3250862658023834,-9.760027885437012,-24.317060470581055,-384.31707763671875
3674300000.0,-30.0,0.32653507590293884,-9.721403121948242,-24.024938583374023,-384.0249328613281
3674340000.0,-30.0,0.33005180954933167,-9.628357887268066,-24.223798751831055,-384.2237854003906
3674380000.0,-30.0,0.33202579617500305,-9.576562881469727,-23.781734466552734,-383.78173828125
3674420000.0,-30.0,0.3383258581161499,-9.413296699523926,-24.278902053833008,-384.2789001464844
3674460000.0,-30.0,0.3422538936138153,-9.313032150268555,-23.98664093017578,-383.9866638183594
3674500000.0,-30.0,0.34734174609184265,-9.184860229492188,-23.882070541381836,-383.882080078125
3674540000.0,-30.0,0.34581413865089417,-9.223145484924316,-24.155550003051758,-384.1555480957031
3674580000.0,-30.0,0.34717467427253723,-9.18903923034668,-23.583045959472656,-383.5830383300781
3674620000.0,-30.0,0.35217347741127014,-9.06486701965332,-23.66378402709961,-383.6637878417969
3674660000.0,-30.0,0.3526816666126251,-9.052342414855957,-23.92085838317871,-383.9208679199219
3674700000.0,-30.0,0.3555021584033966,-8.983155250549316,-23.775516510009766,-383.7755126953125
3674740000.0,-30.0,0.36192578077316284,-8.827609062194824,-23.890111923217773,-383.8901062011719
3674780000.0,-30.0,0.35979315638542175,-8.878942489624023,-23.952512741088867,-383.9525146484375
3674820000.0,-30.0,0.3568727672100067,-8.949731826782227,-22.992708206176758,-382.99273681640625
3674860000.0,-30.0,0.3596424460411072,-8.882580757141113,-23.853708267211914,-383.85369873046875
3674900000.0,-30.0,0.3598516881465912,-8.877528190612793,-23.531532287597656,-383.53155517578125
3674940000.0,-30.0,0.36327046155929565,-8.795398712158203,-23.602245330810547,-383.60223388671875
3674980000.0,-30.0,0.36738377809524536,-8.697601318359375,-23.83170509338379,-383.83172607421875
3675020000.0,-30.0,0.37148037552833557,-8.601283073425293,-23.585092544555664,-383.5850830078125
3675060000.0,-30.0,0.36909398436546326,-8.657259941101074,-23.12633514404297,-383.1263427734375
3675100000.0,-30.0,0.3737466633319855,-8.548453330993652,-23.62019157409668,-383.6202087402344
3675140000.0,-30.0,0.37676796317100525,-8.478520393371582,-23.438095092773438,-383.4381103515625
3675180000.0,-30.0,0.37913504242897034,-8.424121856689453,-23.78689956665039,-383.7868957519531
3675220000.0,-30.0,0.3818214237689972,-8.362793922424316,-24.011627197265625,-384.0116271972656
3675260000.0,-30.0,0.3876165747642517,-8.231953620910645,-24.19940757751465,-384.19940185546875
3675300000.0,-30.0,0.3929472267627716,-8.11331558227539,-24.673358917236328,-384.6733703613281
3675340000.0,-30.0,0.3978422284126282,-8.005782127380371,-25.11782455444336,-385.1177978515625
3675380000.0,-30.0,0.39981797337532043,-7.962753772735596,-24.56062889099121,-384.5606384277344
3675420000.0,-30.0,0.4018755257129669,-7.918168544769287,-24.05928611755371,-384.0592956542969
3675460000.0,-30.0,0.4058433771133423,-7.832830905914307,-24.863914489746094,-384.8639221191406
3675500000.0,-30.0,0.4073951840400696,-7.799682140350342,-24.85755157470703,-384.8575439453125
3675540000.0,-30.0,0.4129943251609802,-7.681118488311768,-25.064985275268555,-385.0649719238281
3675580000.0,-30.0,0.41540056467056274,-7.630659103393555,-26.028823852539062,-386.02880859375
3675620000.0,-30.0,0.41599541902542114,-7.618229389190674,-25.666685104370117,-385.66668701171875
3675660000.0,-30.0,0.4156344532966614,-7.625769138336182,-24.778953552246094,-384.7789611816406
3675700000.0,-30.0,0.4162430167198181,-7.61306095123291,-24.55736541748047,-384.5573425292969
3675740000.0,-30.0,0.41810575127601624,-7.574276924133301,-25.50090980529785,-385.50091552734375
3675780000.0,-30.0,0.4226720929145813,-7.479928493499756,-25.642580032348633,-385.642578125
3675820000.0,-30.0,0.4270356595516205,-7.390717029571533,-25.99618911743164,-385.9962158203125
3675860000.0,-30.0,0.43300899863243103,-7.270061016082764,-26.3922119140625,-386.3922119140625
3675900000.0,-30.0,0.43497902154922485,-7.230633735656738,-26.372074127197266,-386.3720703125
3675940000.0,-30.0,0.4352283477783203,-7.225656509399414,-26.49457359313965,-386.4945983886719
3675980000.0,-30.0,0.44004255533218384,-7.130106449127197,-26.576021194458008,-386.5760192871094
3676020000.0,-30.0,0.44334232807159424,-7.065216064453125,-26.69096565246582,-386.69097900390625
3676060000.0,-30.0,0.44526413083076477,-7.027646064758301,-27.231754302978516,-387.23175048828125
3676100000.0,-30.0,0.45321986079216003,-6.873821258544922,-27.63251304626465,-387.6325378417969
3676140000.0,-30.0,0.4584465026855469,-6.774226665496826,-28.410934448242188,-388.41094970703125
